 "command";"executable";"nodes";"atomics/node";"iterations";"% remotes";"end time" ;"branch-misses";"branch-misses (of all branches          (83.33%))";"branches";"branches (M/sec                    (83.35%))";"context-switches";"context-switches (K/sec)";"cpu-migrations";"cpu-migrations (K/sec)";"cycles";"cycles (GHz                      (83.35%))";"instructions";"instructions (insns per cycle)";"page-faults";"page-faults (K/sec)";"stalled-cycles-backend";"stalled-cycles-backend (backend  cycles idle     (66.70%))";"stalled-cycles-frontend";"stalled-cycles-frontend (frontend cycles idle     (83.35%))";"task-clock (msec)";"task-clock (CPUs utilized)";"time-elapsed (seconds)"
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5750872.0;0.004;1422017687.0;787.094;2.0;0.001;0.0;0.0;5194308879.0;2.875;9990443262.0;1.92;133.0;0.074;653825062.0;0.1259;1754663911.0;0.3378;1806.667782;1.001;1.804996005
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5750956.0;0.004;1422087690.0;799.37;3.0;0.002;0.0;0.0;5158173012.0;2.899;9983958403.0;1.94;134.0;0.075;632980837.0;0.12269999999999999;1715504114.0;0.3326;1779.010628;1.001;1.777380169
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5745991.0;0.004;1422148427.0;775.447;4.0;0.002;0.0;0.0;5157545852.0;2.812;9979264394.0;1.93;135.0;0.074;632122543.0;0.1226;1714592015.0;0.33240000000000003;1833.972755;1.001;1.832456801
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5764664.0;0.0040999999999999995;1421975163.0;825.333;2.0;0.001;1.0;0.001;5161305432.0;2.996;9989603083.0;1.94;135.0;0.078;633691857.0;0.12279999999999999;1717182960.0;0.33270000000000005;1722.910457;1.001;1.721380806
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5786991.0;0.0040999999999999995;1421372635.0;815.695;3.0;0.002;0.0;0.0;5160618353.0;2.962;9981735400.0;1.93;133.0;0.076;633161540.0;0.12269999999999999;1716093958.0;0.3325;1742.52992;1.001;1.741066788
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5772295.0;0.0040999999999999995;1422127790.0;817.335;3.0;0.002;0.0;0.0;5194751129.0;2.986;9989916163.0;1.92;131.0;0.075;649173946.0;0.125;1764529230.0;0.3397;1739.957411;1.001;1.738390392
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5755957.0;0.0040999999999999995;1419446345.0;764.821;2.0;0.001;0.0;0.0;5162193367.0;2.781;9987794529.0;1.93;135.0;0.073;635177344.0;0.12300000000000001;1718515591.0;0.3329;1855.919848;1.001;1.85429598
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5749867.0;0.004;1422000217.0;820.981;2.0;0.001;0.0;0.0;5159807495.0;2.979;9990250146.0;1.94;131.0;0.076;634272338.0;0.1229;1716932031.0;0.3328;1732.07508;1.001;1.730506635
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5768321.0;0.0040999999999999995;1421470325.0;791.185;1.0;0.001;0.0;0.0;5163274793.0;2.874;9981974658.0;1.93;131.0;0.073;633544443.0;0.12269999999999999;1718766170.0;0.3329;1796.634165;1.001;1.795061185
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5751546.0;0.004;1422178008.0;799.734;3.0;0.002;0.0;0.0;5158783845.0;2.901;9988158131.0;1.94;137.0;0.077;633730098.0;0.12279999999999999;1715745012.0;0.3326;1778.313621;1.001;1.776705472
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5750402.0;0.004;1421870830.0;842.028;3.0;0.002;0.0;0.0;5158435505.0;3.055;9985173710.0;1.94;135.0;0.08;633365836.0;0.12279999999999999;1715371875.0;0.3325;1688.627172;1.001;1.687127523
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5766464.0;0.0040999999999999995;1419714950.0;765.066;2.0;0.001;0.0;0.0;5163374237.0;2.782;9989523899.0;1.93;131.0;0.071;634887560.0;0.12300000000000001;1720867360.0;0.3333;1855.677121;1.001;1.85398298
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5746288.0;0.004;1422009359.0;772.91;2.0;0.001;0.0;0.0;5160395847.0;2.805;9990359313.0;1.94;135.0;0.073;634571186.0;0.12300000000000001;1716996442.0;0.33270000000000005;1839.813316;1.001;1.83810238
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5747319.0;0.004;1422069166.0;793.982;3.0;0.002;0.0;0.0;5157702559.0;2.88;9990320701.0;1.94;131.0;0.073;633326312.0;0.12279999999999999;1713626634.0;0.3322;1791.05866;1.001;1.78944136
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5749066.0;0.004;1422021007.0;826.769;3.0;0.002;0.0;0.0;5158596814.0;2.999;9990445905.0;1.94;135.0;0.078;634048957.0;0.1229;1713510946.0;0.3322;1719.97282;1.001;1.718422333
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5748868.0;0.004;1421395285.0;766.786;11.0;0.006;1.0;0.001;5161887489.0;2.785;9989989042.0;1.94;132.0;0.071;635368420.0;0.1231;1718208073.0;0.3329;1853.704311;1.001;1.852119443
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5765114.0;0.0040999999999999995;1421859874.0;809.867;12.0;0.007;1.0;0.001;5164982434.0;2.942;9988311096.0;1.93;136.0;0.077;635486895.0;0.12300000000000001;1717910840.0;0.3326;1755.671532;1.001;1.754235171
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5753828.0;0.004;1421359829.0;758.012;2.0;0.001;0.0;0.0;5161005969.0;2.752;9985938522.0;1.93;130.0;0.069;633458963.0;0.12269999999999999;1716207333.0;0.3325;1875.114097;1.001;1.87359417
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5763814.0;0.0040999999999999995;1419322226.0;803.91;2.0;0.001;0.0;0.0;5161972079.0;2.924;9985970676.0;1.93;135.0;0.076;634138656.0;0.12279999999999999;1717205834.0;0.33270000000000005;1765.523213;1.001;1.763943304
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5756354.0;0.004;1422117615.0;767.908;2.0;0.001;0.0;0.0;5157659479.0;2.785;9979967167.0;1.93;132.0;0.071;632227823.0;0.1226;1714938201.0;0.3325;1851.937485;1.001;1.850281793
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5750076.0;0.004;1421289650.0;817.022;2.0;0.001;0.0;0.0;5158942378.0;2.966;9989864832.0;1.94;137.0;0.079;634135409.0;0.1229;1715710906.0;0.3326;1739.598474;1.001;1.738073548
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5794093.0;0.0040999999999999995;1421876085.0;790.339;3.0;0.002;0.0;0.0;5285684079.0;2.938;9989876107.0;1.89;136.0;0.076;637714150.0;0.1206;2039824379.0;0.3859;1799.071299;1.001;1.79741384
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5754831.0;0.004;1422139178.0;767.535;2.0;0.001;1.0;0.001;5160296111.0;2.785;9974849675.0;1.93;134.0;0.072;633540601.0;0.12279999999999999;1716056055.0;0.3325;1852.866569;1.001;1.851154083
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5757722.0;0.0040999999999999995;1421204833.0;766.512;2.0;0.001;0.0;0.0;5163801225.0;2.785;9990528475.0;1.93;135.0;0.073;635862434.0;0.1231;1718675735.0;0.3328;1854.119044;1.001;1.852422212
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5757517.0;0.004;1421869314.0;821.653;3.0;0.002;0.0;0.0;5163044176.0;2.984;9990088523.0;1.93;134.0;0.077;634597571.0;0.1229;1720123450.0;0.3332;1730.497949;1.001;1.728936219
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5760934.0;0.0040999999999999995;1422003593.0;846.828;2.0;0.001;0.0;0.0;5157726375.0;3.072;9989488364.0;1.94;135.0;0.08;634293926.0;0.12300000000000001;1716442397.0;0.3328;1679.212105;1.001;1.677709176
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5747300.0;0.004;1421424427.0;715.841;3.0;0.002;1.0;0.001;5754495394.0;2.898;9985666772.0;1.74;133.0;0.067;753181303.0;0.1309;2319985883.0;0.4032;1985.670757;1.001;1.983998123
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5768119.0;0.0040999999999999995;1422116296.0;617.398;2.0;0.001;2.0;0.001;6786654513.0;2.946;9989562031.0;1.47;131.0;0.057;960031287.0;0.14150000000000001;3364692253.0;0.49579999999999996;2303.401424;1.001;2.301331767
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5752330.0;0.004;1421977570.0;818.96;1.0;0.001;0.0;0.0;5158494461.0;2.971;9989547031.0;1.94;133.0;0.077;633584738.0;0.12279999999999999;1715370830.0;0.3325;1736.320283;1.001;1.734715794
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5736839.0;0.004;1422033236.0;820.68;2.0;0.001;0.0;0.0;5158031248.0;2.977;9989440490.0;1.94;135.0;0.078;633444058.0;0.12279999999999999;1714826334.0;0.3325;1732.750755;1.001;1.73115983
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5750756.0;0.004;1422005386.0;847.374;1.0;0.001;0.0;0.0;5158328660.0;3.074;9989079995.0;1.94;135.0;0.08;633821932.0;0.1229;1715413219.0;0.3326;1678.132892;1.001;1.676632246
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5765275.0;0.0040999999999999995;1422057975.0;809.361;1.0;0.001;0.0;0.0;5159837885.0;2.937;9990302278.0;1.94;136.0;0.077;634333927.0;0.1229;1716585780.0;0.33270000000000005;1757.013563;1.001;1.755414116
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5746534.0;0.004;1422007096.0;804.486;2.0;0.001;0.0;0.0;5158199783.0;2.918;9990107967.0;1.94;136.0;0.077;633639532.0;0.12279999999999999;1715488789.0;0.3326;1767.596505;1.001;1.766000602
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5779651.0;0.0040999999999999995;1422030564.0;795.624;3.0;0.002;0.0;0.0;5191440041.0;2.905;9990070752.0;1.92;135.0;0.076;647656624.0;0.12480000000000001;1761333389.0;0.3393;1787.315182;1.001;1.785689172
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5751668.0;0.004;1421337113.0;766.716;3.0;0.002;1.0;0.001;5159487042.0;2.783;9990102857.0;1.94;136.0;0.073;633359671.0;0.12279999999999999;1716622685.0;0.33270000000000005;1853.799873;1.001;1.85214547
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5746859.0;0.004;1421961607.0;847.803;2.0;0.001;0.0;0.0;5161058441.0;3.077;9990160719.0;1.94;132.0;0.079;635755771.0;0.1232;1717008811.0;0.33270000000000005;1677.230419;1.001;1.675734407
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5757147.0;0.004;1421918299.0;820.562;2.0;0.001;0.0;0.0;5157542281.0;2.976;9991158844.0;1.94;133.0;0.077;633862925.0;0.1229;1714913469.0;0.3325;1732.858826;1.001;1.731257367
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5742970.0;0.004;1421921434.0;658.944;3.0;0.001;2.0;0.001;6384819242.0;2.959;9984992448.0;1.56;130.0;0.06;878981372.0;0.1377;2958451600.0;0.46340000000000003;2157.879824;1.001;2.155916221
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5757321.0;0.004;1421803943.0;803.562;2.0;0.001;0.0;0.0;5158262427.0;2.915;9988356354.0;1.94;136.0;0.077;633825770.0;0.1229;1716092525.0;0.33270000000000005;1769.376881;1.001;1.768134957
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 16 -r 10 -t 4000000";"adevs_phold";2;4;16;10;4000000;5750939.0;0.004;1421953008.0;734.176;3.0;0.002;1.0;0.001;5671145578.0;2.928;9988776202.0;1.76;135.0;0.07;738397548.0;0.13019999999999998;2231344512.0;0.3935;1936.802447;1.001;1.935027829
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6124593.0;0.0043;1439778928.0;788.032;3.0;0.002;0.0;0.0;5295132733.0;2.898;10097140055.0;1.91;130.0;0.071;639451398.0;0.1208;1806142854.0;0.3411;1827.055899;1.001;1.825391308
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6120690.0;0.0043;1439830214.0;757.032;1.0;0.001;0.0;0.0;5296565992.0;2.785;10096706118.0;1.91;132.0;0.069;638981624.0;0.1206;1809162242.0;0.34159999999999996;1901.940175;1.001;1.900161911
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6133984.0;0.0043;1439677391.0;804.945;2.0;0.001;0.0;0.0;5295045027.0;2.961;10096417066.0;1.91;137.0;0.077;642231170.0;0.1213;1811921123.0;0.3422;1788.542392;1.001;1.78691216
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6143784.0;0.0043;1439042108.0;777.318;2.0;0.001;0.0;0.0;5297060819.0;2.861;10086161879.0;1.9;130.0;0.07;639121272.0;0.1207;1807246407.0;0.34119999999999995;1851.291785;1.001;1.850018942
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6113699.0;0.0042;1439736103.0;806.367;2.0;0.001;0.0;0.0;5294243892.0;2.965;10095992020.0;1.91;136.0;0.076;639770761.0;0.1208;1806102187.0;0.3411;1785.459774;1.001;1.78383719
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6133064.0;0.0043;1439814168.0;757.275;2.0;0.001;0.0;0.0;5295181481.0;2.785;10096896047.0;1.91;135.0;0.071;639336610.0;0.1207;1806737186.0;0.34119999999999995;1901.308722;1.001;1.899544145
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6137734.0;0.0043;1439046230.0;671.682;3.0;0.001;1.0;0.0;6585037605.0;3.074;10095019687.0;1.53;133.0;0.062;902657277.0;0.1371;3117727519.0;0.47350000000000003;2142.450919;1.001;2.140489301
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6124315.0;0.0043;1439769476.0;809.891;3.0;0.002;0.0;0.0;5293135274.0;2.977;10096994144.0;1.91;130.0;0.073;638720377.0;0.1207;1805063485.0;0.341;1777.733086;1.001;1.776126413
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6114170.0;0.0042;1439289627.0;806.017;3.0;0.002;0.0;0.0;5293260000.0;2.964;10094646709.0;1.91;136.0;0.076;638490127.0;0.1206;1804402034.0;0.34090000000000004;1785.681316;1.001;1.784156277
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6137452.0;0.0043;1439723692.0;816.903;3.0;0.002;1.0;0.001;5293750865.0;3.004;10082629543.0;1.9;135.0;0.077;639002817.0;0.1207;1805792851.0;0.3411;1762.416881;1.001;1.760835396
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6132773.0;0.0043;1439677145.0;820.658;12.0;0.007;0.0;0.0;5292789089.0;3.017;10096151117.0;1.91;132.0;0.075;639883761.0;0.1209;1806784722.0;0.3414;1754.295985;1.001;1.752787777
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6136727.0;0.0043;1438697836.0;807.492;1.0;0.001;0.0;0.0;5299189043.0;2.974;10093000167.0;1.9;133.0;0.075;640029280.0;0.1208;1811290613.0;0.3418;1781.686256;1.001;1.78013458
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6117951.0;0.0042;1439731254.0;798.859;2.0;0.001;0.0;0.0;5295237283.0;2.938;10096231006.0;1.91;134.0;0.074;639648712.0;0.1208;1807482942.0;0.34130000000000005;1802.234474;1.001;1.800588645
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6131765.0;0.0043;1439800179.0;757.391;3.0;0.002;0.0;0.0;5294138542.0;2.785;10096903235.0;1.91;130.0;0.068;638944719.0;0.1207;1806052422.0;0.3411;1900.999684;1.001;1.899265655
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6123316.0;0.0043;1439644712.0;835.611;2.0;0.001;0.0;0.0;5294238420.0;3.073;10096685304.0;1.91;131.0;0.076;639107715.0;0.1207;1806236689.0;0.34119999999999995;1722.864858;1.001;1.721316331
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6115283.0;0.0042;1439687875.0;814.313;1.0;0.001;0.0;0.0;5293735087.0;2.994;10095683997.0;1.91;134.0;0.076;639207154.0;0.1207;1805449593.0;0.3411;1767.978657;1.001;1.766390578
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6116227.0;0.0042;1439795290.0;633.509;3.0;0.001;2.0;0.001;6760898838.0;2.975;10097858874.0;1.49;133.0;0.059;951088819.0;0.1407;3313859217.0;0.4902;2272.730674;1.001;2.270631562
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6142801.0;0.0043;1439424761.0;784.227;3.0;0.002;0.0;0.0;5298303455.0;2.887;10096521371.0;1.91;132.0;0.072;640133787.0;0.1208;1809035517.0;0.3414;1835.470568;1.001;1.833809222
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6131806.0;0.0043;1439865883.0;757.209;3.0;0.002;0.0;0.0;5295515820.0;2.785;10096818881.0;1.91;132.0;0.069;639923416.0;0.1208;1806771921.0;0.34119999999999995;1901.542928;1.001;1.899779712
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6137712.0;0.0043;1439651217.0;774.232;2.0;0.001;1.0;0.001;5296507245.0;2.848;10095188005.0;1.91;135.0;0.073;641202237.0;0.1211;1808804316.0;0.34149999999999997;1859.457385;1.001;1.857745619
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6125880.0;0.0043;1439636116.0;757.414;4.0;0.002;1.0;0.001;5299429040.0;2.788;10095675722.0;1.91;135.0;0.071;640498551.0;0.1209;1808664784.0;0.34130000000000005;1900.72532;1.001;1.899020006
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6122298.0;0.0043;1439849894.0;757.191;2.0;0.001;0.0;0.0;5295846759.0;2.785;10096674170.0;1.91;134.0;0.07;639677536.0;0.1208;1807334032.0;0.34130000000000005;1901.566375;1.001;1.899801017
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6117173.0;0.0042;1439654342.0;806.087;3.0;0.002;0.0;0.0;5298103428.0;2.966;10096280355.0;1.91;135.0;0.076;640232963.0;0.1208;1809351947.0;0.34149999999999997;1785.979665;1.001;1.784369868
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6149002.0;0.0043;1439725302.0;795.477;2.0;0.001;0.0;0.0;5296145763.0;2.926;10096252375.0;1.91;135.0;0.075;640025052.0;0.1208;1805311934.0;0.34090000000000004;1809.888987;1.001;1.808253615
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6119717.0;0.0043;1439486039.0;800.641;2.0;0.001;1.0;0.001;5301143130.0;2.948;10083853598.0;1.9;129.0;0.072;638353260.0;0.1204;1812590792.0;0.3419;1797.916627;1.001;1.796370204
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6120401.0;0.0043;1439687911.0;810.004;2.0;0.001;0.0;0.0;5294212156.0;2.979;10097013442.0;1.91;136.0;0.077;638641060.0;0.1206;1805893817.0;0.3411;1777.384408;1.001;1.775768892
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6130689.0;0.0043;1439692125.0;809.32;2.0;0.001;0.0;0.0;5296632308.0;2.977;10090794538.0;1.91;134.0;0.075;641213171.0;0.1211;1807003170.0;0.34119999999999995;1778.890141;1.001;1.777249711
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6119307.0;0.0043;1439780792.0;787.349;4.0;0.002;0.0;0.0;5294572381.0;2.895;10096849735.0;1.91;131.0;0.072;639461274.0;0.1208;1803958663.0;0.3407;1828.642692;1.001;1.826997553
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6132608.0;0.0043;1439038906.0;766.613;3.0;0.002;0.0;0.0;5298149613.0;2.822;10093300290.0;1.91;137.0;0.073;640750798.0;0.1209;1809145211.0;0.34149999999999997;1877.139182;1.001;1.875834377
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6115582.0;0.0042;1439646891.0;809.538;2.0;0.001;0.0;0.0;5295383137.0;2.978;10093905807.0;1.91;136.0;0.076;639244931.0;0.1207;1807783882.0;0.3414;1778.355982;1.001;1.776709917
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6128481.0;0.0043;1439699118.0;809.361;3.0;0.002;0.0;0.0;5295764682.0;2.977;10090942300.0;1.91;135.0;0.076;638427541.0;0.1206;1808120813.0;0.3414;1778.810384;1.001;1.777197054
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6137251.0;0.0043;1439871393.0;756.556;2.0;0.001;1.0;0.001;5300335642.0;2.785;10096701950.0;1.9;135.0;0.071;641066878.0;0.1209;1810031068.0;0.34149999999999997;1903.190999;1.001;1.901418415
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6128957.0;0.0043;1439846073.0;757.623;2.0;0.001;0.0;0.0;5292857495.0;2.785;10096827565.0;1.91;137.0;0.072;639393079.0;0.1208;1802514151.0;0.3406;1900.477196;1.001;1.898707468
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6120469.0;0.0043;1439652250.0;809.558;4.0;0.002;0.0;0.0;5293001479.0;2.976;10094466464.0;1.91;132.0;0.074;638630239.0;0.1207;1805005028.0;0.341;1778.319546;1.001;1.776710582
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6132750.0;0.0043;1438218920.0;804.322;2.0;0.001;0.0;0.0;5297245624.0;2.962;10095227504.0;1.91;134.0;0.075;642023383.0;0.12119999999999999;1810864260.0;0.3419;1788.113421;1.001;1.786793869
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6144960.0;0.0043;1439849498.0;757.171;2.0;0.001;0.0;0.0;5295813186.0;2.785;10096745006.0;1.91;135.0;0.071;639460486.0;0.1207;1807341082.0;0.34130000000000005;1901.617399;1.001;1.89989446
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6125412.0;0.0043;1439771096.0;781.003;2.0;0.001;0.0;0.0;5289293558.0;2.869;10096614381.0;1.91;136.0;0.074;639430829.0;0.1209;1808103271.0;0.3418;1843.489069;1.001;1.841781152
"./build/Benchmark/adevs_phold classic -n 2 -s 4 -i 64 -r 10 -t 4000000";"adevs_phold";2;4;64;10;4000000;6123712.0;0.0043;1439741799.0;803.675;3.0;0.002;0.0;0.0;5294433677.0;2.955;10096941318.0;1.91;135.0;0.075;639332416.0;0.1208;1804314734.0;0.3408;1791.447888;1.001;1.789824711
